accession	cluster	abundance	length_ave	score	read_count	total_bases	coverage	subsampled	coverage_final	notes	index
ERR3404865	K_mic_Pop11	0.850974	6326453.4	1	171954.3046357616	42063462	6.648821913396216	0	6.648821913396216	Warning: low coverage (6.648821913396216) so distances may not be accurate	11.0
ERR3404869	K_mic_Pop37	0.926568	5918965.333333333	1	158404.67602415537	38821818	6.5588858548250775	0	6.5588858548250775	Warning: low coverage (6.5588858548250775) so distances may not be accurate	34.0
ERR3404870	E_fcs_Pop7	0.999989	2978808.8571428573	1	2950140.179445351	723374372	242.84014406141821	1	100	Warning: high coverage (242.84014406141821) so 1214848 reads were subsampled to reduce the coverage to 100	0.0
ERR3404871	E_fcs_Pop7	0.99999	2978808.8571428573	1	2841686.206050695	695076446	233.3403985735046	1	100	Warning: high coverage (233.3403985735046) so 1217828 reads were subsampled to reduce the coverage to 100	0.0
ERR3404875	K_pne_Pop24	0.999984	5454898.727272728	1	3260982.3855303894	800505956	146.74992076346518	1	100	Warning: high coverage (146.74992076346518) so 2222135 reads were subsampled to reduce the coverage to 100	0.0
ERR3404876	E_fcs_Pop10	0.999996	2982778.1142857145	1	6924796.525568877	1698098604	569.3010136647873	1	100	Warning: high coverage (569.3010136647873) so 1216368 reads were subsampled to reduce the coverage to 100	0.0
ERR3404877	E_fcs_Pop10	0.999994	2982778.1142857145	1	5305577.304674731	1298380878	435.29247843865284	1	100	Warning: high coverage (435.29247843865284) so 1218853 reads were subsampled to reduce the coverage to 100	0.0
ERR3404878	K_gri_Pop1	0.999994	6151408.2	1	6680762.312581486	1639726302	266.5611269302531	1	100	Warning: high coverage (266.5611269302531) so 2506277 reads were subsampled to reduce the coverage to 100	0.0
ERR3404879	K_gri_Pop1	0.999988	6151408.2	1	4313573.708231458	1058550988	172.08270912666794	1	100	Warning: high coverage (172.08270912666794) so 2506686 reads were subsampled to reduce the coverage to 100	0.0
ERR3404879	K_pne_Pop23	0.856917	5746791.727272728	1	621767.3622432344	152556840	26.546436209964988	0	26.546436209964988		7.0
ERR3404880	E_fcs_Pop21	0.999956	2979221.961538461	1	879870.1762977473	215603388	72.369024793528	0	72.369024793528		0.0
ERR3404880	K_orn_Pop10	0.639134	5857337.8	1	548993.6097282298	134536374	22.968860358369636	0	22.968860358369636		5.0
ERR3404882	K_mic_Pop7	0.803054	6168273.857142857	1	264331.4649889697	64703056	10.4896535884304	0	10.4896535884304		2.0
ERR3404887	E_fcs_Pop21	0.999998	2979221.961538461	1	10786208.317673013	2640248072	886.2206663637053	1	100	Warning: high coverage (886.2206663637053) so 1217101 reads were subsampled to reduce the coverage to 100	0.0
ERR3404888	E_fcs_Pop21	0.995434	2979221.961538461	1	719108.4711248677	176569894	59.267116139550694	0	59.267116139550694		6.0
ERR3404889	E_fcs_Pop21	0.999979	2979221.961538461	1	2185463.3075356414	536531242	180.09106032601107	1	100	Warning: high coverage (180.09106032601107) so 1213532 reads were subsampled to reduce the coverage to 100	0.0
ERR3404889	K_pne_Pop17	0.912945	5478207.857142857	1	3175589.443268761	780305838	142.43815830802853	1	100	Warning: high coverage (142.43815830802853) so 2229451 reads were subsampled to reduce the coverage to 100	2.0
ERR3404890	E_fcs_Pop2	0.20854	2911785.525641025	1	1960310.0954089537	480785654	165.1171247903486	1	100	Warning: high coverage (165.1171247903486) so 1187223 reads were subsampled to reduce the coverage to 100	1.0
ERR3404890	E_fcs_Pop21	0.199494	2979221.961538461	1	2323253.1369829485	569522274	191.16476763144578	1	100	Warning: high coverage (191.16476763144578) so 1215314 reads were subsampled to reduce the coverage to 100	2.0
ERR3404890	E_fcs_Pop4	0.591949	3097240.683333333	1	2834826.5024871565	695269548	224.48030976131062	1	100	Warning: high coverage (224.48030976131062) so 1262839 reads were subsampled to reduce the coverage to 100	0.0
ERR3404890	K_pne_Pop17	0.905272	5478207.857142857	1	3231718.943340931	793968710	144.93219875999594	1	100	Warning: high coverage (144.93219875999594) so 2229814 reads were subsampled to reduce the coverage to 100	2.0
ERR3404893	K_gri_Pop10	0.438361	6056575.166666667	1	758436.3355300627	186438820	30.782878915809707	0	30.782878915809707		3.0
ERR3404893	K_mic_Pop15	0.0133525	6079971.833333333	1	2646614.127333496	649320310	106.79659837239926	1	100	Warning: high coverage (106.79659837239926) so 2478182 reads were subsampled to reduce the coverage to 100	3.0
ERR3404893	K_mic_Pop3	0.424732	6293422.5625	1	4646078.201790073	1142006022	181.46024848303676	1	100	Warning: high coverage (181.46024848303676) so 2560383 reads were subsampled to reduce the coverage to 100	0.0
ERR3404893	K_mic_Pop6	0.544268	6208555.071428572	1	5036835.076873017	1238356272	199.45965812542235	1	100	Warning: high coverage (199.45965812542235) so 2525240 reads were subsampled to reduce the coverage to 100	2.0
ERR3404895	E_fcs_Pop6	0.958126	2996392.407407407	1	817486.5133724723	200513092	66.91816849632573	0	66.91816849632573		2.0
ERR3404895	K_mic_Pop9	0.999998	6247879.0	1	8597208.680414053	2109583066	337.64787474277273	1	100	Warning: high coverage (337.64787474277273) so 2546205 reads were subsampled to reduce the coverage to 100	0.0
ERR3404896	E_fcs_Pop6	0.994628	2996392.407407407	1	987829.7656951589	241998536	80.76329902644038	0	80.76329902644038		0.0
ERR3404896	K_mic_Pop9	0.999997	6247879.0	1	4716667.324632953	1156526828	185.10711042899518	1	100	Warning: high coverage (185.10711042899518) so 2548074 reads were subsampled to reduce the coverage to 100	0.0
ERR3404898	S_aur_Pop4	0.981203	2878243.6666666665	1	173898.17038307604	42580706	14.79398929740834	0	14.79398929740834		4.0
ERR3404900	K_mic_Pop31	0.999988	6133967.5	1	1160577.7941296706	283900540	46.283345974689304	0	46.283345974689304		0.0
ERR3404901	K_gri_Pop16	0.123938	6233810.2	1	870952.1447830705	213191666	34.199255216336226	0	34.199255216336226		6.0
ERR3404902	E_fcs_Pop1	0.369194	3077103.0825688075	1	192618.67592970986	47133790	15.317585643134214	0	15.317585643134214		9.0
ERR3404902	E_fcs_Pop3	0.407933	2911870.6842105263	1	169881.61416680267	41634586	14.298226300282312	0	14.298226300282312		3.0
ERR3404903	E_fcs_Pop2	0.507496	2911785.525641025	1	1170803.4067643927	285933608	98.19871878683516	0	98.19871878683516		0.0
ERR3404904	E_fcs_Pop5	0.584598	2949776.375	1	259708.1094324214	63602516	21.56180941004384	0	21.56180941004384		4.0
ERR3404904	K_oxy_Pop6	0.999996	6163824.8	1	6203467.185716615	1521834570	246.89776549132287	1	100	Warning: high coverage (246.89776549132287) so 2512565 reads were subsampled to reduce the coverage to 100	0.0
ERR3404905	E_fcs_Pop5	0.568582	2949776.375	1	251622.33523189585	61848770	20.967274171758188	0	20.967274171758188		4.0
ERR3404905	K_oxy_Pop6	0.999997	6163824.8	1	6602168.560513696	1624529596	263.55869102574104	1	100	Warning: high coverage (263.55869102574104) so 2505008 reads were subsampled to reduce the coverage to 100	0.0
ERR3404906	E_fcs_Pop5	0.75081	2949776.375	1	556891.6021198533	136605510	46.31046311095362	0	46.31046311095362		1.0
ERR3404906	K_oxy_Pop6	0.984658	6163824.8	1	489447.74114774115	120257310	19.510176538437626	0	19.510176538437626		2.0
ERR3404908	E_fcs_Pop4	0.957252	3097240.683333333	1	409415.885331591	100257762	32.370026178301366	0	32.370026178301366		0.0
ERR3404910	K_pne_Pop1	0.815899	5418358.158371041	1	219562.837122138	53893894	9.946535910834381	0	9.946535910834381	Warning: low coverage (9.946535910834381) so distances may not be accurate	1.0
ERR3404914	K_gri_Pop32	0.978691	6241044.333333333	1	400073.80835781916	98034086	15.707961803187533	0	15.707961803187533		14.0
ERR3404918	K_mic_Pop8	0.999962	6156909.916666667	1	486502.61421939894	119475312	19.405077159986057	0	19.405077159986057		0.0
ERR3404924	E_fcs_Pop1	0.999627	3077103.0825688075	1	92370.04980811628	22625120	7.352733851578427	0	7.352733851578427	Warning: low coverage (7.352733851578427) so distances may not be accurate	9.0
ERR3404925	E_fcs_Pop1	0.997369	3077103.0825688075	1	195959.14549464913	47974718	15.590871255424453	0	15.590871255424453		9.0
ERR3404929	E_fcs_Pop1	0.999935	3077103.0825688075	1	507363.9537722796	124679618	40.518505443085694	0	40.518505443085694		2.0
ERR3404930	E_fcm_Pop41	0.999995	2812651.8	1	8359251.405295316	2052196220	729.630386527049	1	100	Warning: high coverage (729.630386527049) so 1145683 reads were subsampled to reduce the coverage to 100	0.0
ERR3404931	E_fcm_Pop41	0.999998	2812651.8	1	6734235.559728913	1649483658	586.451425661719	1	100	Warning: high coverage (586.451425661719) so 1148302 reads were subsampled to reduce the coverage to 100	0.0
ERR3404932	E_fcs_Pop33	0.999978	2885269.923076923	1	966460.6280587276	236976146	82.13309406673564	0	82.13309406673564		0.0
ERR3404933	E_fcs_Pop33	0.999998	2885269.923076923	1	8508123.520770423	2085000750	722.6362890084488	1	100	Warning: high coverage (722.6362890084488) so 1177372 reads were subsampled to reduce the coverage to 100	0.0
ERR3404934	E_fcs_Pop33	0.999949	2885269.923076923	1	453962.915851272	111348024	38.591891562525184	0	38.591891562525184		0.0
ERR3404935	E_fcs_Pop2	0.754482	2911785.525641025	1	408878.1053491221	100134248	34.38929382615006	0	34.38929382615006		5.0
ERR3404935	K_pne_Pop17	0.912084	5478207.857142857	1	1581257.0889708896	385668604	70.40050579627774	0	70.40050579627774		2.0
ERR3404936	E_fcs_Pop2	0.0535154	2911785.525641025	1	444792.71952119377	108502736	37.263299458195256	0	37.263299458195256		2.0
ERR3404936	E_fcs_Pop21	0.881005	2979221.961538461	1	1195082.0454174154	292603888	98.21486675967583	0	98.21486675967583		8.0
ERR3404936	K_pne_Pop17	0.908693	5478207.857142857	1	4057430.1057637124	989769500	180.673958676006	1	100	Warning: high coverage (180.673958676006) so 2245719 reads were subsampled to reduce the coverage to 100	1.0
ERR3404939	E_fcs_Pop3	0.999921	2911870.6842105263	1	372206.76403394254	91235322	31.332202523525165	0	31.332202523525165		0.0
ERR3404940	E_fcs_Pop1	0.123212	3077103.0825688075	1	143941.81818181818	35150592	11.42327411750399	0	11.42327411750399		6.0
ERR3404940	E_fcs_Pop4	0.876673	3097240.683333333	1	330227.7646290704	80925616	26.128294270274694	0	26.128294270274694		0.0
ERR3404940	K_mic_Pop4	0.99998	6284919.066666666	1	901324.7536945813	219562710	34.93485081844491	0	34.93485081844491		0.0
ERR3404941	E_fcs_Pop43	0.999995	2781852.363636364	1	6699645.669741245	1641547182	590.0914093996752	1	100	Warning: high coverage (590.0914093996752) so 1135357 reads were subsampled to reduce the coverage to 100	0.0
ERR3404942	E_fcs_Pop21	0.410495	2979221.961538461	1	934002.4818352519	228811928	76.80257830868105	0	76.80257830868105		1.0
ERR3404942	E_fcs_Pop43	0.589472	2781852.363636364	1	1169985.3996737357	286880420	103.12568120078	1	100.0	Warning: high coverage (103.12568120078) so 1134523 reads were subsampled to reduce the coverage to 100	2.0
ERR3404943	E_fcs_Pop6	0.950558	2996392.407407407	1	79445.91770084911	19461072	6.4948342386297995	0	6.4948342386297995	Warning: low coverage (6.4948342386297995) so distances may not be accurate	16.0
ERR3404944	E_fcs_Pop1	0.999618	3077103.0825688075	1	127858.32857259446	31332962	10.182616948224828	0	10.182616948224828		9.0
ERR3404947	E_fcs_Pop33	0.980241	2885269.923076923	1	449597.9117383147	110232416	38.205235190766984	0	38.205235190766984		3.0
ERR3404947	K_qps_Pop4	0.999955	5351867.0	1	315174.3330870886	76795378	14.34926876919774	0	14.34926876919774		22.0
ERR3404948	E_fcs_Pop33	0.95494	2885269.923076923	1	262890.5461670341	64402926	22.32128283211684	0	22.32128283211684		51.0
ERR3404950	K_pne_Pop3	0.495659	5573634.62244898	1	189935.994062835	46067076	8.265176876585201	0	8.265176876585201	Warning: low coverage (8.265176876585201) so distances may not be accurate	6.0
ERR3404950	K_pne_Pop42	0.430088	5441791.6	1	241926.88492063494	58526952	10.755088820380406	0	10.755088820380406		68.0
ERR3404956	E_fcm_Pop41	0.996266	2812651.8	1	4718740.249979577	1155241988	410.730538348188	1	100	Warning: high coverage (410.730538348188) so 1148865 reads were subsampled to reduce the coverage to 100	2.0
ERR3404956	E_fcs_Pop2	0.524981	2911785.525641025	1	1578010.6295993458	385981400	132.55832086569177	1	100.0	Warning: high coverage (132.55832086569177) so 1190427 reads were subsampled to reduce the coverage to 100	1.0
ERR3404959	E_fcs_Pop21	0.997047	2979221.961538461	1	402277.9186779023	98340860	33.008906778203624	0	33.008906778203624		13.0
ERR3404963	K_gri_Pop8	0.821841	6269477.714285715	1	439812.8852000986	107041660	17.07345729231854	0	17.07345729231854		18.0
ERR3404963	K_mic_Pop12	0.990432	6298559.9	1	692293.1734165776	168545696	26.75940193884637	0	26.75940193884637		7.0
ERR3404964	E_fcs_Pop22	0.793872	3065390.208333333	1	145966.62309012175	35729710	11.655843977992744	0	11.655843977992744		19.0
ERR3404965	K_mic_Pop5	0.85301	6126115.071428572	1	563895.2905399852	137218280	22.398906713321264	0	22.398906713321264		3.0
ERR3404966	E_fcs_Pop38	0.999896	2814424.909090909	1	351719.32896890346	85960204	30.542724278178063	0	30.542724278178063		3.0
ERR3404967	K_pne_Pop24	0.999578	5454898.727272728	1	130447.05834018077	31750814	5.820605585444914	0	5.820605585444914	Warning: low coverage (5.820605585444914) so distances may not be accurate	16.0
ERR3404968	E_fcs_Pop2	0.714631	2911785.525641025	1	240715.8471733617	58845396	20.20938543783896	0	20.20938543783896		5.0
ERR3404969	E_fcs_Pop22	0.865019	3065390.208333333	1	283166.9885433715	69206012	22.576575018691546	0	22.576575018691546		14.0
ERR3404969	K_pne_Pop3	0.963836	5573634.62244898	1	1341539.5177165354	327120996	58.690785844205095	0	58.690785844205095		0.0
ERR3404971	E_fcs_Pop45	0.51488	2927625.9	1	186198.617473822	45521838	15.549062467304994	0	15.549062467304994		48.0
ERR3404971	K_mic_Pop5	0.999995	6126115.071428572	1	5311665.751171779	1291903344	210.8846028742219	1	100	Warning: high coverage (210.8846028742219) so 2518754 reads were subsampled to reduce the coverage to 100	0.0
ERR3404972	E_fcs_Pop45	0.53187	2927625.9	1	150371.9740515684	36624598	12.509999313778444	0	12.509999313778444		49.0
ERR3404972	K_oxy_Pop6	0.999996	6163824.8	1	6682236.89848385	1621912540	263.1341079000169	1	100	Warning: high coverage (263.1341079000169) so 2539479 reads were subsampled to reduce the coverage to 100	0.0
ERR3404974	K_pne_Pop28	0.823009	5453136.5	1	434730.0330033003	105378560	19.32439431875582	0	19.32439431875582		10.0
ERR3404975	E_fcs_Pop12	0.999995	2921311.875	1	6350369.18342224	1547584970	529.7568476833717	1	100	Warning: high coverage (529.7568476833717) so 1198732 reads were subsampled to reduce the coverage to 100	0.0
ERR3404978	E_fcs_Pop5	0.963749	2949776.375	1	798764.83669785	194674966	65.99651676985175	0	65.99651676985175		0.0
ERR3404978	K_gri_Pop12	0.998792	5963330.333333333	1	2294470.3099241676	556730276	93.35895294748892	0	93.35895294748892		0.0
ERR3404979	E_fcs_Pop7	0.999976	2978808.8571428573	1	1463980.81147541	357211318	119.91750230748993	1	100	Warning: high coverage (119.91750230748993) so 1220823 reads were subsampled to reduce the coverage to 100	0.0
ERR3404980	E_fcs_Pop6	0.999874	2996392.407407407	1	271327.6218611521	66127968	22.069194888000812	0	22.069194888000812		9.0
ERR3404980	S_aur_Pop4	0.940441	2878243.6666666665	1	123636.3167376351	30196934	10.491444608986662	0	10.491444608986662		4.0
ERR3404985	E_fcs_Pop22	0.999899	3065390.208333333	1	400251.8409184092	97621424	31.846328645082096	0	31.846328645082096		3.0
ERR3404986	E_fcs_Pop1	0.237051	3077103.0825688075	1	160044.50914459114	39028454	12.683505541653325	0	12.683505541653325		9.0
ERR3404986	E_fcs_Pop21	0.762804	2979221.961538461	1	310350.7033038927	75899368	25.476238084927985	0	25.476238084927985		17.0
ERR3404987	E_fcs_Pop21	0.474161	2979221.961538461	1	184115.65760289165	44824798	15.045806784014378	0	15.045806784014378		31.0
ERR3404987	E_fcs_Pop43	0.202377	2781852.363636364	1	111236.87978276968	27037236	9.719148418307014	0	9.719148418307014	Warning: low coverage (9.719148418307014) so distances may not be accurate	38.0
ERR3404988	K_mic_Pop5	0.999997	6126115.071428572	1	7001899.868030353	1697820680	277.1447581711975	1	100	Warning: high coverage (277.1447581711975) so 2526441 reads were subsampled to reduce the coverage to 100	0.0
ERR3404989	K_mic_Pop5	0.999997	6126115.071428572	1	7826282.81789768	1903038930	310.6436800176238	1	100	Warning: high coverage (310.6436800176238) so 2519376 reads were subsampled to reduce the coverage to 100	0.0
ERR3404991	K_pne_Pop28	0.821079	5453136.5	1	1427823.982869379	346732776	63.58409990287241	0	63.58409990287241		0.0
ERR3404992	E_fcs_Pop1	0.156677	3077103.0825688075	1	274737.6288659794	67156866	21.824704664731783	0	21.824704664731783		2.0
ERR3404992	E_fcs_Pop3	0.812979	2911870.6842105263	1	360190.231950343	88203384	30.290968784526886	0	30.290968784526886		1.0
ERR3404993	E_fcs_Pop21	0.879243	2979221.961538461	1	120700.87633087633	29475154	9.89357435616483	0	9.89357435616483	Warning: low coverage (9.89357435616483) so distances may not be accurate	34.0
ERR3404994	E_fcs_Pop4	0.999981	3097240.683333333	1	2414413.8752455795	589889598	190.45649283062662	1	100	Warning: high coverage (190.45649283062662) so 1267698 reads were subsampled to reduce the coverage to 100	0.0
ERR3404995	K_gri_Pop8	0.999747	6269477.714285715	1	179110.4272801972	43595478	6.953606023778148	0	6.953606023778148	Warning: low coverage (6.953606023778148) so distances may not be accurate	18.0
ERR3404998	E_fcs_Pop12	0.987781	2921311.875	1	9233093.070763197	2259891860	773.5880168562968	1	100	Warning: high coverage (773.5880168562968) so 1193541 reads were subsampled to reduce the coverage to 100	1.0
ERR3405000	E_fcs_Pop5	0.830245	2949776.375	1	177132.7067057292	43532134	14.757774307552381	0	14.757774307552381		4.0
ERR3405000	K_pne_Pop66	0.945091	5616243.666666667	1	503950.2413087935	123215834	21.939189485546418	0	21.939189485546418		40.0
