id	cluster	assembly
13415_4#10	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13415_4#10.velvet.fasta
14257_1#53	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14257_1#53.velvet.fasta
17059_6#15	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17059_6#15.velvet.fasta
17150_4#79	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17150_4#79.velvet.fasta
17175_7#79	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17175_7#79.velvet.fasta
21127_1#96	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21127_1#96.velvet.fasta
21903_6#179	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_6#179.velvet.fasta
21903_8#12	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_8#12.velvet.fasta
21903_8#240	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_8#240.velvet.fasta
21946_6#206	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21946_6#206.velvet.fasta
21946_6#20	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21946_6#20.velvet.fasta
21946_6#285	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21946_6#285.velvet.fasta
21946_6#306	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21946_6#306.velvet.fasta
21946_6#307	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21946_6#307.velvet.fasta
21946_6#43	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21946_6#43.velvet.fasta
22695_3#102	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22695_3#102.velvet.fasta
22695_3#161	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22695_3#161.velvet.fasta
22695_3#285	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22695_3#285.velvet.fasta
22695_3#29	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22695_3#29.velvet.fasta
22695_3#313	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22695_3#313.velvet.fasta
22695_3#97	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22695_3#97.velvet.fasta
22709_8#335	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22709_8#335.velvet.fasta
22841_4#26	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22841_4#26.velvet.fasta
22984_8#22	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22984_8#22.velvet.fasta
22984_8#42	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22984_8#42.velvet.fasta
23495_7#6	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/23495_7#6.velvet.fasta
6593_2#5	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6593_2#5.velvet.fasta
12291_6#50	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/12291_6#50.velvet.fasta
13415_7#3	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13415_7#3.velvet.fasta
14412_1#87	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14412_1#87.velvet.fasta
14520_5#65	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14520_5#65.velvet.fasta
14520_6#25	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14520_6#25.velvet.fasta
14723_1#62	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14723_1#62.velvet.fasta
15531_5#94	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15531_5#94.velvet.fasta
15682_2#32	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15682_2#32.velvet.fasta
15873_5#7	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15873_5#7.velvet.fasta
16399_7#77	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/16399_7#77.velvet.fasta
16453_2#49	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/16453_2#49.velvet.fasta
16453_2#54	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/16453_2#54.velvet.fasta
17794_7#45	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17794_7#45.velvet.fasta
18090_1#89	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/18090_1#89.velvet.fasta
19183_3#17	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/19183_3#17.velvet.fasta
19341_2#82	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/19341_2#82.velvet.fasta
19341_2#86	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/19341_2#86.velvet.fasta
20925_3#59	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/20925_3#59.velvet.fasta
21127_1#45	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21127_1#45.velvet.fasta
21127_2#78	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21127_2#78.velvet.fasta
21127_2#89	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21127_2#89.velvet.fasta
21999_7#178	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21999_7#178.velvet.fasta
21999_8#3	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21999_8#3.velvet.fasta
22114_6#53	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22114_6#53.velvet.fasta
22114_6#6	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22114_6#6.velvet.fasta
22695_3#126	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22695_3#126.velvet.fasta
22841_3#12	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22841_3#12.velvet.fasta
22841_3#160	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22841_3#160.velvet.fasta
22841_3#7	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22841_3#7.velvet.fasta
24775_1#67	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/24775_1#67.velvet.fasta
11861_5#67	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11861_5#67.velvet.fasta
13414_3#22	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13414_3#22.velvet.fasta
13415_5#54	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13415_5#54.velvet.fasta
13415_5#92	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13415_5#92.velvet.fasta
13470_1#64	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13470_1#64.velvet.fasta
14673_4#31	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14673_4#31.velvet.fasta
14913_5#6	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14913_5#6.velvet.fasta
14913_6#14	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14913_6#14.velvet.fasta
15731_8#29	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15731_8#29.velvet.fasta
15841_4#37	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_4#37.velvet.fasta
15841_4#48	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_4#48.velvet.fasta
15841_4#52	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_4#52.velvet.fasta
15841_5#2	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_5#2.velvet.fasta
15841_5#81	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_5#81.velvet.fasta
15995_1#110	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15995_1#110.velvet.fasta
15995_2#33	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15995_2#33.velvet.fasta
17059_7#1	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17059_7#1.velvet.fasta
17138_4#70	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17138_4#70.velvet.fasta
17150_5#25	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17150_5#25.velvet.fasta
17150_5#37	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17150_5#37.velvet.fasta
17175_4#51	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17175_4#51.velvet.fasta
21127_1#7	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21127_1#7.velvet.fasta
21903_8#122	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_8#122.velvet.fasta
21903_8#159	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_8#159.velvet.fasta
6730_8#22	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6730_8#22.velvet.fasta
6731_5#8	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6731_5#8.velvet.fasta
6840_1#7	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6840_1#7.velvet.fasta
6899_5#2	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6899_5#2.velvet.fasta
7011_5#6	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/7011_5#6.velvet.fasta
7553_4#28	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/7553_4#28.velvet.fasta
11860_4#19	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11860_4#19.velvet.fasta
11860_4#56	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11860_4#56.velvet.fasta
11860_7#90	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11860_7#90.velvet.fasta
11861_2#54	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11861_2#54.velvet.fasta
11861_3#25	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11861_3#25.velvet.fasta
11861_3#70	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11861_3#70.velvet.fasta
11861_3#78	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11861_3#78.velvet.fasta
11861_5#41	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11861_5#41.velvet.fasta
11893_1#67	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11893_1#67.velvet.fasta
12291_5#68	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/12291_5#68.velvet.fasta
13415_7#59	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13415_7#59.velvet.fasta
13710_2#42	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13710_2#42.velvet.fasta
14412_3#74	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14412_3#74.velvet.fasta
14566_6#23	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14566_6#23.velvet.fasta
14913_6#90	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14913_6#90.velvet.fasta
15608_4#44	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15608_4#44.velvet.fasta
15841_1#88	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_1#88.velvet.fasta
15841_2#80	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_2#80.velvet.fasta
21903_8#196	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_8#196.velvet.fasta
21903_8#289	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_8#289.velvet.fasta
21903_8#307	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_8#307.velvet.fasta
21903_8#34	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_8#34.velvet.fasta
21946_6#255	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21946_6#255.velvet.fasta
21946_6#303	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21946_6#303.velvet.fasta
22709_8#303	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22709_8#303.velvet.fasta
22841_4#132	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22841_4#132.velvet.fasta
6470_3#7	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6470_3#7.velvet.fasta
6470_5#15	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6470_5#15.velvet.fasta
7553_4#2	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/7553_4#2.velvet.fasta
7553_4#42	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/7553_4#42.velvet.fasta
10050_2#73	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/10050_2#73.velvet.fasta
10071_4#84	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/10071_4#84.velvet.fasta
10208_2#19	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/10208_2#19.velvet.fasta
11657_2#18	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11657_2#18.velvet.fasta
11822_1#11	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11822_1#11.velvet.fasta
11822_1#76	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11822_1#76.velvet.fasta
11826_1#13	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11826_1#13.velvet.fasta
11826_1#57	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11826_1#57.velvet.fasta
11826_1#7	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11826_1#7.velvet.fasta
11860_5#10	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11860_5#10.velvet.fasta
11860_7#53	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11860_7#53.velvet.fasta
11861_2#72	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11861_2#72.velvet.fasta
11861_5#37	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11861_5#37.velvet.fasta
11893_1#63	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/11893_1#63.velvet.fasta
12291_5#39	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/12291_5#39.velvet.fasta
14673_2#28	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14673_2#28.velvet.fasta
14673_3#14	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14673_3#14.velvet.fasta
15608_3#88	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15608_3#88.velvet.fasta
15608_5#91	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15608_5#91.velvet.fasta
15682_2#34	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15682_2#34.velvet.fasta
21903_8#112	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21903_8#112.velvet.fasta
22027_1#73	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22027_1#73.velvet.fasta
22667_7#154	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22667_7#154.velvet.fasta
22841_1#161	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22841_1#161.velvet.fasta
22841_2#127	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22841_2#127.velvet.fasta
22841_2#161	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22841_2#161.velvet.fasta
22841_2#21	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/22841_2#21.velvet.fasta
6512_7#22	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6512_7#22.velvet.fasta
6999_3#11	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6999_3#11.velvet.fasta
9953_7#16	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/9953_7#16.velvet.fasta
12162_1#90	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/12162_1#90.velvet.fasta
12837_4#21	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/12837_4#21.velvet.fasta
13415_4#61	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13415_4#61.velvet.fasta
14410_8#59	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14410_8#59.velvet.fasta
14936_4#52	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14936_4#52.velvet.fasta
14936_4#69	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14936_4#69.velvet.fasta
15841_1#24	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_1#24.velvet.fasta
15841_1#52	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_1#52.velvet.fasta
15841_1#64	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_1#64.velvet.fasta
15841_4#63	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_4#63.velvet.fasta
15841_5#22	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_5#22.velvet.fasta
15995_1#78	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15995_1#78.velvet.fasta
15995_2#15	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15995_2#15.velvet.fasta
15995_2#172	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15995_2#172.velvet.fasta
16288_4#36	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/16288_4#36.velvet.fasta
16288_6#65	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/16288_6#65.velvet.fasta
17059_6#24	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17059_6#24.velvet.fasta
17059_8#14	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17059_8#14.velvet.fasta
17059_8#42	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17059_8#42.velvet.fasta
17150_5#27	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17150_5#27.velvet.fasta
17150_6#90	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17150_6#90.velvet.fasta
17175_6#66	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17175_6#66.velvet.fasta
17175_8#70	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/17175_8#70.velvet.fasta
18090_5#41	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/18090_5#41.velvet.fasta
19341_2#149	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/19341_2#149.velvet.fasta
21242_2#147	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21242_2#147.velvet.fasta
21999_7#138	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/21999_7#138.velvet.fasta
6631_2#15	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6631_2#15.velvet.fasta
6949_1#21	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6949_1#21.velvet.fasta
6972_5#12	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/6972_5#12.velvet.fasta
13415_6#15	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/13415_6#15.velvet.fasta
14257_1#68	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14257_1#68.velvet.fasta
14410_8#87	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14410_8#87.velvet.fasta
14412_1#14	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14412_1#14.velvet.fasta
14555_4#61	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14555_4#61.velvet.fasta
14555_4#87	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14555_4#87.velvet.fasta
14723_6#18	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14723_6#18.velvet.fasta
14913_4#11	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14913_4#11.velvet.fasta
14913_5#76	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14913_5#76.velvet.fasta
14913_5#87	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/14913_5#87.velvet.fasta
15731_8#89	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15731_8#89.velvet.fasta
15841_2#24	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_2#24.velvet.fasta
15841_2#39	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_2#39.velvet.fasta
15841_3#21	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_3#21.velvet.fasta
15841_4#64	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_4#64.velvet.fasta
15841_5#27	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15841_5#27.velvet.fasta
15873_1#68	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15873_1#68.velvet.fasta
15873_1#80	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15873_1#80.velvet.fasta
15873_3#56	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15873_3#56.velvet.fasta
15874_1#40	S_pne	/nfs/users/nfs_g/gt4/lustre/maela_deep/msweep/themisto_index/gps_fastas/15874_1#40.velvet.fasta
